start,end
1567409400.0,1567441800.0
1568313600.0,1568320800.0
1567408500.0,1567581300.0
1567406400.0,1567492800.0
1568276100.0,1568362500.0
1567152000.0,1567170000.0
1567144500.0,1567230900.0
1570355100.0,1570391100.0
1570364400.0,1570458000.0
1570251000.0,1570359000.0
1570207500.0,1570225500.0
1570168800.0,1570194000.0
1566372600.0,1566405000.0
1566368700.0,1566455100.0
1570088400.0,1570174800.0
1570034100.0,1570055700.0
1570017600.0,1570032000.0
1570005000.0,1570044600.0
1566288000.0,1566306000.0
1569995400.0,1570125000.0
1566203100.0,1566235500.0
1569936000.0,1569957600.0
1569913200.0,1569999600.0
1566193800.0,1566280200.0
1566194400.0,1566219600.0
1566114900.0,1566201300.0
1569840300.0,1569851100.0
1565896500.0,1566080100.0
1565870700.0,1565885100.0
1565855400.0,1565941800.0
1565853300.0,1565871300.0
1565782200.0,1565800200.0
1568110500.0,1568142900.0
1568101500.0,1568123100.0
1568102400.0,1568120400.0
1568097900.0,1568184300.0
1568018100.0,1568050500.0
1568015100.0,1568101500.0
1568014200.0,1568050200.0
1568008800.0,1568034000.0
1568019600.0,1568048400.0
1567865700.0,1567880100.0
1567841400.0,1567873800.0
1567784700.0,1567813500.0
1567755900.0,1567766700.0
1567705800.0,1567720200.0
1567701900.0,1567719900.0
1567699200.0,1567702800.0
1567672200.0,1567798200.0
1567669500.0,1567755900.0
1567664400.0,1567696800.0
1567583700.0,1567619700.0
1563260100.0,1563267300.0
1563194400.0,1563280800.0
1567579800.0,1567666200.0
1563186600.0,1563208200.0
1563170400.0,1563195600.0
1566971700.0,1567018500.0
1566931200.0,1567017600.0
1566892200.0,1566978600.0
1566812400.0,1566898800.0
1562838300.0,1563443100.0
1566808200.0,1566826200.0
1562836500.0,1562868900.0
1562833200.0,1562836800.0
1562827800.0,1562914200.0
1562828400.0,1562860800.0
1562827500.0,1562888700.0
1566804000.0,1566836400.0
1566738900.0,1566746100.0
1562779500.0,1562783100.0
1566718500.0,1566768900.0
1562752800.0,1562774400.0
1566664200.0,1566682200.0
1566621300.0,1566707700.0
1566582000.0,1566650400.0
1566620100.0,1566774900.0
1566540000.0,1566561600.0
1566535500.0,1566621900.0
1562659200.0,1562684400.0
1566479100.0,1566482700.0
1566473100.0,1566559500.0
1566463500.0,1566495900.0
1566456600.0,1566499800.0
1566457800.0,1566486600.0
1563954000.0,1564040400.0
1563902700.0,1563917100.0
1563864300.0,1563950700.0
1563861600.0,1563886800.0
1563797700.0,1563822900.0
1569599100.0,1569631500.0
1563638700.0,1563642300.0
1569493800.0,1569511800.0
1569479700.0,1569508500.0
1569476700.0,1569563100.0
1563442800.0,1563460800.0
1569420000.0,1569423600.0
1569405000.0,1569837000.0
1563432300.0,1563518700.0
1569397200.0,1569433200.0
1563352200.0,1563438600.0
1563350400.0,1563379200.0
1563348300.0,1563434700.0
1569322200.0,1569408600.0
1569311700.0,1569398100.0
1566366900.0,1566449700.0
1566323400.0,1566327000.0
1569304800.0,1569333600.0
1566306600.0,1566317400.0
1566289800.0,1566322200.0
1566286800.0,1566373200.0
1570869600.0,1570905600.0
1570866600.0,1570953000.0
1566284400.0,1566370800.0
1570861800.0,1570905000.0
1566201300.0,1566222900.0
1570701000.0,1570787400.0
1566198900.0,1566227700.0
1570693500.0,1570779900.0
1566194700.0,1566237900.0
1570687200.0,1570712400.0
1570689900.0,1570718700.0
1566039000.0,1566125400.0
1565971200.0,1565974800.0
1570606500.0,1570642500.0
1565938500.0,1565970900.0
1570599600.0,1570686000.0
1570554000.0,1570557600.0
1570526400.0,1570540800.0
1565849700.0,1565892900.0
1565848200.0,1565934600.0
1570442700.0,1570446300.0
1561833900.0,1561859100.0
1570426500.0,1570512900.0
1569222000.0,1569308400.0
1561707600.0,1561743600.0
1569219600.0,1569252000.0
1569187200.0,1569190800.0
1569177000.0,1569184200.0
1569156000.0,1569184800.0
1561620600.0,1561707000.0
1569061500.0,1569147900.0
1569059100.0,1569145500.0
1569057600.0,1569061200.0
1569000600.0,1569018600.0
1568986200.0,1569000600.0
1561446900.0,1561482900.0
1561448700.0,1561470300.0
1561397700.0,1561401300.0
1561368300.0,1561454700.0
1568795400.0,1568827800.0
1561315500.0,1561319100.0
1568789100.0,1568875500.0
1561218600.0,1561236600.0
1568738100.0,1568831700.0
1565075100.0,1565111100.0
1565074800.0,1565114400.0
1565025000.0,1565028600.0
1568706900.0,1568742900.0
1564985700.0,1565025300.0
1564989300.0,1565014500.0
1568613600.0,1568638800.0
1564725600.0,1564747200.0
1568614800.0,1568647200.0
1564652400.0,1564656000.0
1568472900.0,1568501700.0
1568368800.0,1568455200.0
1564489800.0,1564511400.0
1568357100.0,1568443500.0
1564401600.0,1564423200.0
1568276100.0,1568362500.0
1568275800.0,1568362200.0
1568272800.0,1568308800.0
1568268600.0,1568355000.0
1564224600.0,1564253400.0
1564236300.0,1564250700.0
1564149000.0,1564235400.0
1565767200.0,1565853600.0
1568146500.0,1568232900.0
1565682300.0,1565725500.0
1565683200.0,1565701200.0
1565676000.0,1565701200.0
1565677800.0,1565724600.0
1565683200.0,1565694000.0
1565678700.0,1565703900.0
1565607900.0,1565643900.0
1565601000.0,1565615400.0
1565286900.0,1565301300.0
1565245500.0,1565331900.0
1565188500.0,1565192100.0
1565093400.0,1565104200.0
1565078400.0,1565164800.0
1570265100.0,1570315500.0
1562566500.0,1562652900.0
1562507400.0,1562593800.0
1562498700.0,1562631900.0
1562486400.0,1562515200.0
1570174200.0,1570213800.0
1570121700.0,1570143300.0
1570088700.0,1570124700.0
1562235300.0,1562321700.0
1562235000.0,1562321400.0
1570084800.0,1570106400.0
1570084800.0,1570171200.0
1570082400.0,1570107600.0
1562221800.0,1562250600.0
1562139300.0,1562178900.0
1569996000.0,1570021200.0
1570019400.0,1570120200.0
1562132700.0,1562219100.0
1569936600.0,1569954600.0
1569927900.0,1569956700.0
1569917100.0,1569935100.0
1562055300.0,1562087700.0
1569912900.0,1569999300.0
1569846000.0,1569864000.0
1561205400.0,1561234200.0
1566976200.0,1566987000.0
1561122600.0,1561209000.0
1561109400.0,1561134600.0
1560581700.0,1560668100.0
1560541500.0,1560545100.0
1566895200.0,1566902400.0
1561097700.0,1561158900.0
1561051800.0,1561055400.0
1561050300.0,1561068300.0
1561038600.0,1561053000.0
1561019400.0,1561051800.0
1566857400.0,1566893400.0
1566806100.0,1566842100.0
1566805800.0,1566827400.0
1566675600.0,1566686400.0
1560328200.0,1560357000.0
1566654600.0,1566769800.0
1560326700.0,1560362700.0
1566626100.0,1566712500.0
1566568800.0,1566615600.0
1566564300.0,1566582300.0
1560240000.0,1560272400.0
1566459900.0,1566546300.0
1560146100.0,1560272100.0
1560016200.0,1560019800.0
1566449700.0,1566536100.0
1559991600.0,1560009600.0
1570959000.0,1570984200.0
1558512000.0,1558548000.0
1570777200.0,1570816800.0
1558425600.0,1558443600.0
1558426500.0,1558451700.0
1570641900.0,1570692300.0
1558333800.0,1558377000.0
1558678500.0,1558908900.0
1570557300.0,1570568100.0
1558184400.0,1558191600.0
1558183200.0,1558366800.0
1558175400.0,1558179000.0
1558166400.0,1558198800.0
1558097100.0,1558115100.0
1558098000.0,1558105200.0
1558072800.0,1558094400.0
1557996300.0,1558035900.0
1557992700.0,1558021500.0
1568698800.0,1568785200.0
1568619000.0,1568655000.0
1559058300.0,1559069100.0
1568616600.0,1568703000.0
1559034300.0,1559055900.0
1559028900.0,1559064900.0
1559048400.0,1559052000.0
1568461500.0,1568565900.0
1568454000.0,1568540400.0
1568397300.0,1568400900.0
1558943400.0,1558968600.0
1558943100.0,1558982700.0
1577710800.0,1577718000.0
1577703600.0,1577736000.0
1568354400.0,1568401200.0
1558863000.0,1558884600.0
1558857600.0,1558890000.0
1558779000.0,1558793400.0
1568273400.0,1568287800.0
1568274600.0,1568310600.0
1558702800.0,1558717200.0
1558702800.0,1558792800.0
1577440200.0,1577472600.0
1558687500.0,1558705500.0
1568269200.0,1568301600.0
1577263200.0,1577349600.0
1577122800.0,1577126400.0
1558604700.0,1558691100.0
1568184600.0,1568271000.0
1568184000.0,1568270400.0
1568181600.0,1568203200.0
1558594800.0,1558630800.0
1568101500.0,1568112300.0
1576950000.0,1576975200.0
1558530000.0,1558544400.0
1576935600.0,1576939200.0
1568109600.0,1568116800.0
1576856100.0,1576870500.0
1576833900.0,1576848300.0
1568024700.0,1568046300.0
1568022300.0,1568047500.0
1559760900.0,1559778900.0
1559751000.0,1559772600.0
1567950900.0,1567968900.0
1559721300.0,1559728500.0
1567852200.0,1567877400.0
1567850100.0,1567875300.0
1559716200.0,1559755800.0
1559673600.0,1559680800.0
1559655600.0,1559680800.0
1559653800.0,1559664600.0
1559648400.0,1559662800.0
1567669800.0,1567777800.0
1559548800.0,1559570400.0
1567669200.0,1567705200.0
1567666800.0,1567753200.0
1559546100.0,1559571300.0
1567591200.0,1567677600.0
1559381400.0,1559395800.0
1559320500.0,1559324100.0
1559298900.0,1559320500.0
1567584900.0,1567599300.0
1567501500.0,1567519500.0
1567496400.0,1567532400.0
1567495800.0,1567582200.0
1557919800.0,1557923400.0
1562573100.0,1562587500.0
1562572500.0,1562594100.0
1562570100.0,1562598900.0
1567408800.0,1567430400.0
1557821400.0,1557857400.0
1557820200.0,1557834600.0
1557821700.0,1557839700.0
1557816600.0,1557838200.0
1567406400.0,1567438800.0
1567342800.0,1567353600.0
1567333800.0,1567420200.0
1562311200.0,1562397600.0
1557740400.0,1557765600.0
1562310000.0,1562346000.0
1567193400.0,1567200600.0
1567186500.0,1567197300.0
1557732900.0,1557768900.0
1562255700.0,1562273700.0
1562228100.0,1562282100.0
1557600000.0,1557614400.0
1567095900.0,1567182300.0
1557586800.0,1557590400.0
1557551400.0,1557583800.0
1557512700.0,1557537900.0
1557511200.0,1557522000.0
1562170800.0,1562188800.0
1562159700.0,1562246100.0
1557494100.0,1557501300.0
1567062000.0,1567087200.0
1557481500.0,1557503100.0
1557474000.0,1557560400.0
1562137800.0,1562224200.0
1557473400.0,1557505800.0
1566995100.0,1567009500.0
1557422100.0,1557447300.0
1566978300.0,1567014300.0
1569738600.0,1569792600.0
1561981200.0,1562006400.0
1556709300.0,1556720100.0
1569591900.0,1569627900.0
1561991400.0,1562016600.0
1556813400.0,1556838600.0
1556691900.0,1556778300.0
1556690400.0,1556712000.0
1561958400.0,1562044800.0
1561880700.0,1561967100.0
1556613600.0,1556656800.0
1561806300.0,1561849500.0
1569566700.0,1569653100.0
1569566400.0,1569606000.0
1556609700.0,1556645700.0
1569501300.0,1569519300.0
1575909900.0,1575938700.0
1575895800.0,1575913800.0
1575894000.0,1575915600.0
1556527800.0,1556563800.0
1556536500.0,1556547300.0
1556523900.0,1556531100.0
1556373600.0,1556377200.0
1556353800.0,1556389800.0
1575790200.0,1575923400.0
1561534800.0,1561570800.0
1569398400.0,1569434400.0
1556265000.0,1556275800.0
1556263800.0,1556292600.0
1561531500.0,1561556700.0
1561477200.0,1561484400.0
1556258400.0,1556283600.0
1561451400.0,1561473000.0
1569311100.0,1569343500.0
1575617100.0,1575656700.0
1561396200.0,1561482600.0
1575614700.0,1575701100.0
1556101800.0,1556123400.0
1561361700.0,1561383300.0
1556092500.0,1556117700.0
1556103000.0,1556113800.0
1556092800.0,1556118000.0
1561358400.0,1561444800.0
1575539100.0,1575567900.0
1556088000.0,1556120400.0
1575549000.0,1575631800.0
1575533700.0,1575569700.0
1557384900.0,1557399300.0
1570773600.0,1570798800.0
1557375900.0,1557462300.0
1557383400.0,1557412200.0
1561283100.0,1561315500.0
1570729200.0,1570732800.0
1561275900.0,1561362300.0
1569218400.0,1569304800.0
1569218400.0,1569243600.0
1557326700.0,1557333900.0
1569051600.0,1569094800.0
1569046500.0,1569132900.0
1570687800.0,1570734600.0
1575472200.0,1575475800.0
1575464700.0,1575468300.0
1575464400.0,1575676800.0
1575462300.0,1575487500.0
1563183900.0,1563270300.0
1563177600.0,1563195600.0
1575450300.0,1575464700.0
1575448500.0,1575462900.0
1568967600.0,1568978400.0
1557231300.0,1557252900.0
1570610400.0,1570614000.0
1575445500.0,1575463500.0
1570607100.0,1570693500.0
1563026700.0,1563044700.0
1563018300.0,1563032700.0
1568896200.0,1568935800.0
1570541700.0,1570552500.0
1574923500.0,1575009900.0
1568880600.0,1568916600.0
1570533300.0,1570558500.0
1568879700.0,1568912100.0
1562918100.0,1563004500.0
1562918400.0,1562950800.0
1562915400.0,1562919000.0
1574922000.0,1574954400.0
1557128100.0,1557164100.0
1562911500.0,1562997900.0
1562911200.0,1562932800.0
1574863800.0,1574874600.0
1574851800.0,1574877000.0
1557125100.0,1557164700.0
1562842500.0,1562849700.0
1574843400.0,1574879400.0
1557127800.0,1557156600.0
1557118800.0,1557205200.0
1562831100.0,1562856300.0
1557058200.0,1557267000.0
1562824800.0,1562911200.0
1556958600.0,1556976600.0
1562775000.0,1562778600.0
1562766300.0,1562780700.0
1562773800.0,1562809800.0
1570429200.0,1570515600.0
1574786400.0,1574808000.0
1562741100.0,1562827500.0
1562737800.0,1562824200.0
1572504600.0,1572591000.0
1556872200.0,1556883000.0
1572504300.0,1572590700.0
1572503700.0,1572590100.0
1556805000.0,1556823000.0
1572508800.0,1572544800.0
1572453000.0,1572539400.0
1572444300.0,1572455100.0
1562657400.0,1562689800.0
1562652900.0,1562739300.0
1572417900.0,1572500700.0
1561015800.0,1561411800.0
1572418800.0,1572433200.0
1560947400.0,1560969000.0
1560934200.0,1560966600.0
1560934800.0,1560978000.0
1560500700.0,1560587100.0
1560498000.0,1560534000.0
1560497400.0,1560533400.0
1560927600.0,1560938400.0
1560902700.0,1560989100.0
1560920100.0,1560952500.0
1560439500.0,1560457500.0
1560876000.0,1560904800.0
1572331500.0,1572417900.0
1572331500.0,1572417900.0
1572334200.0,1572370200.0
1560412800.0,1560441600.0
1560411300.0,1560533700.0
1560843300.0,1560929700.0
1560840300.0,1560890700.0
1577692200.0,1577778600.0
1572245100.0,1572331500.0
1560754500.0,1560927300.0
1572190800.0,1572216000.0
1560318600.0,1560405000.0
1560321000.0,1560357000.0
1560684600.0,1560713400.0
1577364900.0,1577379300.0
1572079800.0,1572101400.0
1577259300.0,1577385300.0
1560235500.0,1560321900.0
1571992800.0,1572000000.0
1577097900.0,1577115900.0
1577091600.0,1577102400.0
1560157200.0,1560186000.0
1559982900.0,1559990100.0
1577004300.0,1577047500.0
1576944000.0,1576947600.0
1576943700.0,1576947300.0
1559914500.0,1559921700.0
1576936800.0,1576944000.0
1559904900.0,1559908500.0
1559894400.0,1560114000.0
1571904000.0,1571922000.0
1576845600.0,1576867200.0
1571897700.0,1572030900.0
1560967500.0,1560981900.0
1571895900.0,1571935500.0
1560955200.0,1560969600.0
1560939900.0,1560965100.0
1560879900.0,1560894300.0
1560864900.0,1560890100.0
1576747500.0,1576779900.0
1571757600.0,1571764800.0
1571743500.0,1571747100.0
1571732700.0,1571765100.0
1576738800.0,1576825200.0
1576737900.0,1576766700.0
1560845700.0,1560856500.0
1571725800.0,1571783400.0
1571724000.0,1571810400.0
1571733900.0,1571744700.0
1571675400.0,1571686200.0
1561202400.0,1561206000.0
1576652100.0,1576738500.0
1577608500.0,1577640900.0
1561132800.0,1561161600.0
1571639400.0,1571725800.0
1576650600.0,1576672200.0
1576618800.0,1576629600.0
1561103700.0,1561190100.0
1577474700.0,1577492700.0
1571624400.0,1571710800.0
1576598400.0,1576623600.0
1577439900.0,1577475900.0
1570363200.0,1570395600.0
1561097400.0,1561183800.0
1570290000.0,1570311600.0
1576569900.0,1576584300.0
1570269600.0,1570294800.0
1570258800.0,1570662000.0
1568704800.0,1568791200.0
1570203900.0,1570290300.0
1568700000.0,1568725200.0
1576500300.0,1576518300.0
1577085000.0,1577167800.0
1576953000.0,1576971000.0
1576926300.0,1576940700.0
1576476900.0,1576563300.0
1576848300.0,1576851900.0
1568451300.0,1568462100.0
1568451300.0,1568537700.0
1568441400.0,1568527800.0
1568387700.0,1568427300.0
1576321200.0,1576357200.0
1570000500.0,1570086900.0
1568361000.0,1568382600.0
1576821600.0,1576846800.0
1568373300.0,1568387700.0
1568306400.0,1568320800.0
1569921900.0,1569957900.0
1576224600.0,1576260600.0
1568281200.0,1568313600.0
1576223400.0,1576237800.0
1576219500.0,1576251900.0
1569912300.0,1569998700.0
1576736400.0,1576822800.0
1576675800.0,1576690200.0
1576672500.0,1576694100.0
1568264400.0,1568307600.0
1576139400.0,1576175400.0
1576654200.0,1576690200.0
1568187300.0,1568201700.0
1576132500.0,1576218900.0
1568138100.0,1568152500.0
1568128800.0,1568136000.0
1576079700.0,1576086900.0
1568118600.0,1568122200.0
1576067700.0,1576082100.0
1571141400.0,1571145000.0
1564060500.0,1564146900.0
1564034400.0,1564056000.0
1576564500.0,1576650900.0
1576046400.0,1576082400.0
1563974100.0,1563992100.0
1576044000.0,1576130400.0
1576132200.0,1576218600.0
1576503000.0,1576521000.0
1575998700.0,1576020300.0
1576050600.0,1576086600.0
1571506800.0,1571524800.0
1575965700.0,1576001700.0
1571467800.0,1571496600.0
1575963600.0,1576003200.0
1563866700.0,1563899100.0
1571397000.0,1571415000.0
1576478700.0,1576500300.0
1575964800.0,1575982800.0
1576476000.0,1576512000.0
1571378400.0,1571403600.0
1576413000.0,1576434600.0
1576412100.0,1576440900.0
1563775200.0,1563861600.0
1576405200.0,1576419600.0
1571306400.0,1571335200.0
1563716100.0,1563802500.0
1563700800.0,1563787200.0
1563703200.0,1563728400.0
1574420400.0,1574449200.0
1574413800.0,1574424600.0
1571300100.0,1571318100.0
1563633900.0,1563659100.0
1563615600.0,1563640800.0
1574405100.0,1574491500.0
1571035500.0,1571121900.0
1575446400.0,1575482400.0
1563516000.0,1563537600.0
1575387300.0,1575394500.0
1575376200.0,1575401400.0
1570984200.0,1570987800.0
1563456600.0,1563543000.0
1574325000.0,1574357400.0
1575358800.0,1575391200.0
1563431100.0,1563463500.0
1563379500.0,1563383100.0
1574268900.0,1574283300.0
1574266800.0,1574288400.0
1575300000.0,1575307200.0
1563343800.0,1563430200.0
1562410500.0,1562496900.0
1574236800.0,1574251200.0
1574233200.0,1574269200.0
1575269100.0,1575355500.0
1569221700.0,1569246900.0
1574181600.0,1574199600.0
1575216000.0,1575230400.0
1574166600.0,1574181000.0
1562309400.0,1562395800.0
1569135900.0,1569179100.0
1562306700.0,1562393100.0
1574148900.0,1574184900.0
1575119400.0,1575137400.0
1575106200.0,1575127800.0
1562231100.0,1562263500.0
1575042000.0,1575128400.0
1575028800.0,1575115200.0
1575027900.0,1575053100.0
1575026400.0,1575051600.0
1575023400.0,1575109800.0
1562220000.0,1562241600.0
1562215800.0,1562302200.0
1575018000.0,1575025200.0
1575444000.0,1575476400.0
1575438600.0,1575525000.0
1575387900.0,1575405900.0
1562132700.0,1562219100.0
1562133600.0,1562155200.0
1568878800.0,1568896800.0
1568878200.0,1568917800.0
1575954000.0,1576015200.0
1568877000.0,1568916600.0
1568875500.0,1569015900.0
1568872800.0,1568898000.0
1562052600.0,1562088600.0
1575360000.0,1575378000.0
1568809800.0,1568817000.0
1561986900.0,1561994100.0
1568793600.0,1568829600.0
1575278400.0,1575289200.0
1568786400.0,1568811600.0
1575281700.0,1575314100.0
1568706300.0,1568792700.0
1567573500.0,1567584300.0
1575637200.0,1575655200.0
1575633000.0,1575636600.0
1567530900.0,1567548900.0
1575112200.0,1575130200.0
1567500000.0,1567528800.0
1575041400.0,1575052200.0
1575043200.0,1575064800.0
1561622100.0,1561654500.0
1575613800.0,1575700200.0
1567495800.0,1567531800.0
1561627800.0,1561642200.0
1567493700.0,1567533300.0
1567455600.0,1567542000.0
1567424700.0,1567453500.0
1553839200.0,1553864400.0
1574953500.0,1574960700.0
1561531500.0,1561617900.0
1561530000.0,1561616400.0
1575528600.0,1575557400.0
1575480600.0,1575502200.0
1561457100.0,1561460700.0
1575460200.0,1575546600.0
1567265700.0,1567294500.0
1553758200.0,1553801400.0
1567242900.0,1567329300.0
1553690100.0,1553708100.0
1553688900.0,1553699700.0
1553685600.0,1553772000.0
1553677800.0,1553710200.0
1567179300.0,1567352100.0
1553756400.0,1553806800.0
1567157700.0,1567186500.0
1567151100.0,1567158300.0
1561383300.0,1561397700.0
1576244400.0,1576266000.0
1561366200.0,1561452600.0
1576236000.0,1576243200.0
1553673600.0,1553684400.0
1576233000.0,1576243800.0
1567111800.0,1567115400.0
1567097400.0,1567111800.0
1567097400.0,1567111800.0
1567096800.0,1567122000.0
1567092300.0,1567121100.0
1567065000.0,1567151400.0
1561360800.0,1561389600.0
1576216800.0,1576303200.0
1567062300.0,1567080300.0
1553583600.0,1553619600.0
1553583300.0,1553626500.0
1553505600.0,1553592000.0
1566996000.0,1567014000.0
1553499600.0,1553586000.0
1566982500.0,1567068900.0
1553497500.0,1553583900.0
1566980100.0,1567005300.0
1565077500.0,1565113500.0
1576133100.0,1576219500.0
1576133100.0,1576151100.0
1553493600.0,1553518800.0
1576132500.0,1576157700.0
1565076300.0,1565108700.0
1563175800.0,1563197400.0
1553342700.0,1553360700.0
1565071200.0,1565092800.0
1553333100.0,1553552700.0
1563125400.0,1563139800.0
1553323800.0,1553352600.0
1563096600.0,1563125400.0
1553331600.0,1553439600.0
1553253600.0,1553340000.0
1576049400.0,1576085400.0
1564914600.0,1564936200.0
1576047600.0,1576065600.0
1564912800.0,1564952400.0
1556085600.0,1556110800.0
1556092800.0,1556125200.0
1556021700.0,1556036100.0
1556004900.0,1556040900.0
1562825100.0,1562911500.0
1562823000.0,1562909400.0
1562775900.0,1562779500.0
1560526200.0,1560547800.0
1560521700.0,1560554100.0
1560525000.0,1560535800.0
1562747100.0,1562775900.0
1560504000.0,1560532800.0
1560502500.0,1560527700.0
1555800900.0,1555804500.0
1560495900.0,1560513900.0
1575955800.0,1576017000.0
1575995400.0,1576013400.0
1555674000.0,1555706400.0
1555611900.0,1555629900.0
1555610700.0,1555625100.0
1562682600.0,1562697000.0
1560426900.0,1560448500.0
1564469100.0,1564555500.0
1564466400.0,1564488000.0
1564469100.0,1564530300.0
1555567200.0,1555592400.0
1562654400.0,1562740800.0
1574406000.0,1574442000.0
1560406500.0,1560492900.0
1560406200.0,1560492600.0
1562590500.0,1562612100.0
1564075200.0,1564093200.0
1555486500.0,1555572900.0
1560407400.0,1560436200.0
1564380000.0,1564405200.0
1555422600.0,1555437000.0
1555401000.0,1555487400.0
1564123500.0,1564209900.0
1563950700.0,1563983100.0
1574283300.0,1574286900.0
1563896100.0,1563921300.0
1574265300.0,1574294100.0
1563873300.0,1563959700.0
1574263800.0,1574274600.0
1574254800.0,1574272800.0
1555317900.0,1555343100.0
1566899400.0,1566906600.0
1566889800.0,1566976200.0
1574232600.0,1574268600.0
1555308000.0,1555336800.0
